/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_025.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_025.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_025.jpg,0,0,0,11.03863
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_100.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_100.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_100.jpg,0,0,0,10.9499
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_185.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_185.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_185.jpg,0,0,0,10.86188
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_261.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_261.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_261.jpg,0,0,0,10.77457
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_350.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_350.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_350.jpg,-0.1,0,0,10.68559
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_422.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_422.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_422.jpg,-0.3,0,0,10.5729
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_510.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_510.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_510.jpg,-0.5000001,0,0,10.43094
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_599.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_599.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_599.jpg,-0.369318,0,0,10.30847
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_687.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_687.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_687.jpg,-0.1080029,0,0,10.22684
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_763.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_763.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_763.jpg,0,0,0,10.13219
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_856.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_856.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_856.jpg,0,0,0,10.02912
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_50_943.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_50_943.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_50_943.jpg,0,0.2616749,0,10.12104
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_036.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_036.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_036.jpg,0,0.2528815,0,10.39622
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_122.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_122.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_122.jpg,0,0,0,10.38853
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_213.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_213.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_213.jpg,0,0.1370995,0,10.3601
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_298.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_298.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_298.jpg,0,0.1274128,0,10.50851
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_389.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_389.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_389.jpg,0,0,0,10.43507
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_478.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_478.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_478.jpg,0,0,0,10.33033
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_566.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_566.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_566.jpg,0,0.1447227,0,10.3055
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_649.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_649.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_649.jpg,0,0.3924179,0,10.52563
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_734.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_734.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_734.jpg,0,0.4017842,0,10.96558
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_814.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_814.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_814.jpg,0,0.1589878,0,11.08286
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_896.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_896.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_896.jpg,-0.2,0,0,11.0065
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_51_977.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_51_977.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_51_977.jpg,-0.4,0,0,10.87425
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_52_056.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_52_056.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_52_056.jpg,-0.2551618,0,0,10.78027
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_52_136.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_52_136.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_52_136.jpg,-0.01191902,0,0,10.68833
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_52_218.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_52_218.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_52_218.jpg,0,0,0,10.59847
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_52_310.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_52_310.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_52_310.jpg,0,0.2735159,0,10.69213
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_52_397.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_52_397.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_52_397.jpg,0,0.2847054,0,11.02014
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_31_04_33_52_484.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_31_04_33_52_484.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_31_04_33_52_484.jpg,0,0.02165365,0,11.04398
